t_rel_s,label
0.0006114999996498227,repeat0:start
4.174999199999547,repeat0:end
4.175188299999718,repeat1:start
8.334175299999515,repeat1:end
8.334372899999835,repeat2:start
12.521850699999959,repeat2:end
