t_rel_s,memory_used_mib,memory_total_mib,gpu_util_pct,memory_util_pct,power_w,temperature_c,sm_clock_mhz
0.0019494999996823026,19121.23828125,24564.0,93.0,88.0,253.239,54.0,2685.0
0.06210319999991043,19121.23828125,24564.0,93.0,88.0,253.239,54.0,2685.0
0.1239131999991514,19121.23828125,24564.0,93.0,88.0,253.239,54.0,2685.0
0.18499769999925775,19121.23828125,24564.0,100.0,71.0,270.028,62.0,2670.0
0.24672059999920748,19121.23828125,24564.0,100.0,71.0,270.028,62.0,2670.0
0.3068389999998544,19121.23828125,24564.0,100.0,71.0,270.028,62.0,2670.0
0.3700724000000264,19121.23828125,24564.0,100.0,71.0,270.028,62.0,2670.0
0.4316984999995839,19121.23828125,24564.0,100.0,71.0,270.028,62.0,2670.0
0.4924890999991476,19121.23828125,24564.0,100.0,71.0,270.028,62.0,2670.0
0.5540793000000122,19121.23828125,24564.0,100.0,71.0,270.028,62.0,2670.0
0.616747299999588,19121.23828125,24564.0,100.0,71.0,270.028,62.0,2670.0
0.677415099999962,19121.23828125,24564.0,100.0,70.0,344.77,65.0,2670.0
0.7400312999998278,19121.23828125,24564.0,100.0,70.0,344.77,65.0,2670.0
0.8040738999998212,19121.23828125,24564.0,100.0,70.0,344.77,65.0,2670.0
0.8662942999999359,19121.23828125,24564.0,100.0,70.0,344.77,65.0,2670.0
0.9299917999996978,19121.23828125,24564.0,100.0,70.0,344.77,65.0,2670.0
0.9928336999992098,19121.23828125,24564.0,100.0,70.0,344.77,65.0,2670.0
1.0554744999999457,19121.23828125,24564.0,100.0,70.0,344.77,65.0,2670.0
1.1171936999999161,19121.23828125,24564.0,100.0,70.0,344.77,65.0,2670.0
1.179443199999696,19121.23828125,24564.0,92.0,87.0,371.466,55.0,2670.0
1.241915799999333,19121.23828125,24564.0,92.0,87.0,371.466,55.0,2670.0
1.3040218999994977,19121.23828125,24564.0,92.0,87.0,371.466,55.0,2670.0
1.3652116999992359,19121.23828125,24564.0,92.0,87.0,371.466,55.0,2670.0
1.4282767999993666,19121.23828125,24564.0,92.0,87.0,371.466,55.0,2670.0
1.4917239999995218,19121.23828125,24564.0,92.0,87.0,371.466,55.0,2670.0
1.554067899999609,19121.23828125,24564.0,92.0,87.0,371.466,55.0,2670.0
1.6164325999998255,19121.23828125,24564.0,92.0,87.0,371.466,55.0,2670.0
1.6768781999999192,19121.23828125,24564.0,92.0,87.0,292.588,54.0,2685.0
1.739229499999965,19121.23828125,24564.0,92.0,87.0,292.588,54.0,2685.0
1.8014619999994466,19121.23828125,24564.0,92.0,87.0,292.588,54.0,2685.0
1.8641814999991766,19121.23828125,24564.0,92.0,87.0,292.588,54.0,2685.0
1.9277523999999175,19121.23828125,24564.0,92.0,87.0,292.588,54.0,2685.0
1.9902612999994744,19121.23828125,24564.0,92.0,87.0,292.588,54.0,2685.0
2.0514616000000387,19121.23828125,24564.0,92.0,87.0,292.588,54.0,2685.0
2.1139877999994496,19121.23828125,24564.0,92.0,87.0,292.588,54.0,2685.0
2.1765763999992487,19121.23828125,24564.0,92.0,86.0,251.496,54.0,2685.0
2.237901299999976,19121.23828125,24564.0,92.0,86.0,251.496,54.0,2685.0
2.301428999999189,19121.23828125,24564.0,92.0,86.0,251.496,54.0,2685.0
2.3641490999998496,19121.23828125,24564.0,92.0,86.0,251.496,54.0,2685.0
2.4261429999996835,19121.23828125,24564.0,92.0,86.0,251.496,54.0,2685.0
2.4880998999997246,19121.23828125,24564.0,92.0,86.0,251.496,54.0,2685.0
2.5504262999993443,19121.23828125,24564.0,92.0,86.0,251.496,54.0,2685.0
2.612700799999402,19121.23828125,24564.0,92.0,86.0,251.496,54.0,2685.0
2.674292699999569,19121.23828125,24564.0,89.0,83.0,251.393,54.0,2685.0
2.737891999999192,19121.23828125,24564.0,89.0,83.0,251.393,54.0,2685.0
2.799306899999465,19121.23828125,24564.0,89.0,83.0,251.393,54.0,2685.0
2.8618971999994756,19121.23828125,24564.0,89.0,83.0,251.393,54.0,2685.0
2.9251587999997355,19121.23828125,24564.0,89.0,83.0,251.393,54.0,2685.0
2.988021799999842,19121.23828125,24564.0,89.0,83.0,251.393,54.0,2685.0
3.051702899999327,19121.23828125,24564.0,89.0,83.0,251.393,54.0,2685.0
3.1151341999993747,19121.23828125,24564.0,89.0,83.0,251.393,54.0,2685.0
3.177820199999587,19121.23828125,24564.0,92.0,87.0,251.127,54.0,2685.0
3.2415745999996943,19121.23828125,24564.0,92.0,87.0,251.127,54.0,2685.0
3.3025219999999536,19121.23828125,24564.0,92.0,87.0,251.127,54.0,2685.0
3.363876999999775,19121.23828125,24564.0,92.0,87.0,251.127,54.0,2685.0
3.426630699999805,19121.23828125,24564.0,92.0,87.0,251.127,54.0,2685.0
3.4868321999992986,19121.23828125,24564.0,92.0,87.0,251.127,54.0,2685.0
3.5481317999992825,19121.23828125,24564.0,92.0,87.0,251.127,54.0,2685.0
3.6115775999996913,19121.23828125,24564.0,92.0,87.0,251.127,54.0,2685.0
3.6717717999999877,19121.23828125,24564.0,91.0,86.0,251.196,54.0,2685.0
3.734991899999841,19121.23828125,24564.0,91.0,86.0,251.196,54.0,2685.0
3.7981063999995968,19121.23828125,24564.0,91.0,86.0,251.196,54.0,2685.0
3.8602646999997887,19121.23828125,24564.0,91.0,86.0,251.196,54.0,2685.0
3.921704299999874,19121.23828125,24564.0,91.0,86.0,251.196,54.0,2685.0
3.9843715999995766,19121.23828125,24564.0,91.0,86.0,251.196,54.0,2685.0
4.046417099999417,19121.23828125,24564.0,91.0,86.0,251.196,54.0,2685.0
4.108256900000015,19121.23828125,24564.0,91.0,86.0,251.196,54.0,2685.0
4.170073599999341,19121.23828125,24564.0,92.0,86.0,251.828,54.0,2685.0
4.230998899999577,19121.23828125,24564.0,92.0,86.0,251.828,54.0,2685.0
4.292697799999587,19121.23828125,24564.0,92.0,86.0,251.828,54.0,2685.0
4.3552107999994405,19121.23828125,24564.0,92.0,86.0,251.828,54.0,2685.0
4.416228499999306,19121.23828125,24564.0,92.0,86.0,251.828,54.0,2685.0
4.478784099999757,19121.23828125,24564.0,92.0,86.0,251.828,54.0,2685.0
4.541218999999728,19121.23828125,24564.0,92.0,86.0,251.828,54.0,2685.0
4.603099299999485,19121.23828125,24564.0,92.0,86.0,251.828,54.0,2685.0
4.664907200000016,19121.23828125,24564.0,98.0,70.0,318.484,65.0,2670.0
4.727944099999149,19121.23828125,24564.0,98.0,70.0,318.484,65.0,2670.0
4.789465799999562,19121.23828125,24564.0,98.0,70.0,318.484,65.0,2670.0
4.852663499999835,19121.23828125,24564.0,98.0,70.0,318.484,65.0,2670.0
4.914495299999544,19121.23828125,24564.0,98.0,70.0,318.484,65.0,2670.0
4.977852999999413,19121.23828125,24564.0,98.0,70.0,318.484,65.0,2670.0
5.041628099999798,19121.23828125,24564.0,98.0,70.0,318.484,65.0,2670.0
5.104138099999545,19121.23828125,24564.0,98.0,70.0,318.484,65.0,2670.0
5.166895899999872,19121.23828125,24564.0,92.0,86.0,371.81,57.0,2670.0
5.229200799999489,19121.23828125,24564.0,92.0,86.0,371.81,57.0,2670.0
5.291595799999413,19121.23828125,24564.0,92.0,86.0,371.81,57.0,2670.0
5.352606499999638,19121.23828125,24564.0,92.0,86.0,371.81,57.0,2670.0
5.414694999999483,19121.23828125,24564.0,92.0,86.0,371.81,57.0,2670.0
