t_rel_s,memory_used_mib,memory_total_mib,gpu_util_pct,memory_util_pct,power_w,temperature_c,sm_clock_mhz
0.001932199999828299,17749.23828125,24564.0,86.0,77.0,230.095,48.0,2685.0
0.062162199999875156,17749.23828125,24564.0,86.0,77.0,230.095,48.0,2685.0
0.1239661999998134,17749.23828125,24564.0,71.0,56.0,230.709,46.0,2685.0
0.1851832000002105,17749.23828125,24564.0,71.0,56.0,230.709,46.0,2685.0
0.24501340000006167,17749.23828125,24564.0,71.0,56.0,230.709,46.0,2685.0
0.30645370000002004,17749.23828125,24564.0,71.0,56.0,230.709,46.0,2685.0
0.3686274000001504,17749.23828125,24564.0,71.0,56.0,230.709,46.0,2685.0
0.4300094000000172,17749.23828125,24564.0,71.0,56.0,230.709,46.0,2685.0
0.4920854000001782,17749.23828125,24564.0,71.0,56.0,230.709,46.0,2685.0
0.5539236000004166,17749.23828125,24564.0,71.0,56.0,230.709,46.0,2685.0
0.6176170999997339,17749.23828125,24564.0,86.0,77.0,231.11,48.0,2685.0
0.6793870999999854,17749.23828125,24564.0,86.0,77.0,231.11,48.0,2685.0
0.7410876000003555,17749.23828125,24564.0,86.0,77.0,231.11,48.0,2685.0
0.8023953000001711,17749.23828125,24564.0,86.0,77.0,231.11,48.0,2685.0
0.8633372000003874,17749.23828125,24564.0,86.0,77.0,231.11,48.0,2685.0
0.9248199000003297,17749.23828125,24564.0,86.0,77.0,231.11,48.0,2685.0
0.9860380999998597,17749.23828125,24564.0,86.0,77.0,231.11,48.0,2685.0
1.0462026000004698,17749.23828125,24564.0,86.0,77.0,231.11,48.0,2685.0
1.107978699999876,17749.23828125,24564.0,87.0,78.0,231.07,48.0,2685.0
1.1689941000004183,17749.23828125,24564.0,87.0,78.0,231.07,48.0,2685.0
1.230186099999628,17749.23828125,24564.0,87.0,78.0,231.07,48.0,2685.0
1.292273699999896,17749.23828125,24564.0,87.0,78.0,231.07,48.0,2685.0
1.3532081000003018,17749.23828125,24564.0,87.0,78.0,231.07,48.0,2685.0
1.4142408999996405,17749.23828125,24564.0,87.0,78.0,231.07,48.0,2685.0
1.4778796000000511,17749.23828125,24564.0,87.0,78.0,231.07,48.0,2685.0
1.5397216000001208,17749.23828125,24564.0,87.0,78.0,231.07,48.0,2685.0
1.6012253999997483,17749.23828125,24564.0,86.0,76.0,229.163,48.0,2685.0
1.663365899999917,17749.23828125,24564.0,86.0,76.0,229.163,48.0,2685.0
1.7269752000001972,17749.23828125,24564.0,86.0,76.0,229.163,48.0,2685.0
1.7886366000002454,17749.23828125,24564.0,86.0,76.0,229.163,48.0,2685.0
1.8514157999998133,17749.23828125,24564.0,86.0,76.0,229.163,48.0,2685.0
1.9132320999997319,17749.23828125,24564.0,86.0,76.0,229.163,48.0,2685.0
1.9749873999999181,17749.23828125,24564.0,86.0,76.0,229.163,48.0,2685.0
2.0362151999997877,17749.23828125,24564.0,86.0,76.0,229.163,48.0,2685.0
2.0977387000002636,17749.23828125,24564.0,86.0,76.0,229.676,48.0,2685.0
2.1605350999998336,17749.23828125,24564.0,86.0,76.0,229.676,48.0,2685.0
2.2231173999998646,17749.23828125,24564.0,86.0,76.0,229.676,48.0,2685.0
2.2838497000002462,17749.23828125,24564.0,86.0,76.0,229.676,48.0,2685.0
2.345636199999717,17749.23828125,24564.0,86.0,76.0,229.676,48.0,2685.0
2.4079891999999745,17749.23828125,24564.0,86.0,76.0,229.676,48.0,2685.0
2.4678696999999374,17749.23828125,24564.0,86.0,76.0,229.676,48.0,2685.0
2.5282052000002295,17749.23828125,24564.0,86.0,76.0,229.676,48.0,2685.0
2.5921864000001733,17749.23828125,24564.0,86.0,76.0,229.698,49.0,2685.0
2.653195699999742,17749.23828125,24564.0,86.0,76.0,229.698,49.0,2685.0
2.714037699999608,17749.23828125,24564.0,86.0,76.0,229.698,49.0,2685.0
2.7765064000004713,17749.23828125,24564.0,86.0,76.0,229.698,49.0,2685.0
2.8388433999998597,17749.23828125,24564.0,86.0,76.0,229.698,49.0,2685.0
2.9009761999996044,17749.23828125,24564.0,86.0,76.0,229.698,49.0,2685.0
2.963838300000134,17749.23828125,24564.0,86.0,76.0,229.698,49.0,2685.0
3.025171799999953,17749.23828125,24564.0,86.0,76.0,229.698,49.0,2685.0
3.087786899999628,17749.23828125,24564.0,88.0,77.0,229.978,49.0,2685.0
3.1488720999996076,17749.23828125,24564.0,88.0,77.0,229.978,49.0,2685.0
3.2098197000004802,17749.23828125,24564.0,88.0,77.0,229.978,49.0,2685.0
3.2732542000003377,17749.23828125,24564.0,88.0,77.0,229.978,49.0,2685.0
3.3361524000001737,17749.23828125,24564.0,88.0,77.0,229.978,49.0,2685.0
3.3995457000000897,17749.23828125,24564.0,88.0,77.0,229.978,49.0,2685.0
3.462097399999948,17749.23828125,24564.0,88.0,77.0,229.978,49.0,2685.0
3.524295500000335,17749.23828125,24564.0,88.0,77.0,229.978,49.0,2685.0
3.584981699999844,17749.23828125,24564.0,87.0,78.0,234.735,49.0,2685.0
3.646258499999931,17749.23828125,24564.0,87.0,78.0,234.735,49.0,2685.0
3.7082939000001716,17749.23828125,24564.0,87.0,78.0,234.735,49.0,2685.0
3.7697008000004644,17749.23828125,24564.0,87.0,78.0,234.735,49.0,2685.0
3.832120400000349,17749.23828125,24564.0,87.0,78.0,234.735,49.0,2685.0
3.8940230999996857,17749.23828125,24564.0,87.0,78.0,234.735,49.0,2685.0
3.95488000000023,17749.23828125,24564.0,87.0,78.0,234.735,49.0,2685.0
4.016352599999664,17749.23828125,24564.0,87.0,78.0,234.735,49.0,2685.0
4.077984999999899,17749.23828125,24564.0,87.0,78.0,234.735,49.0,2685.0
4.139740700000402,17749.23828125,24564.0,85.0,77.0,234.56,49.0,2685.0
4.2000002000004315,17749.23828125,24564.0,85.0,77.0,234.56,49.0,2685.0
4.260519700000259,17749.23828125,24564.0,85.0,77.0,234.56,49.0,2685.0
4.322019700000055,17749.23828125,24564.0,85.0,77.0,234.56,49.0,2685.0
4.384440200000427,17749.23828125,24564.0,85.0,77.0,234.56,49.0,2685.0
4.444920599999932,17749.23828125,24564.0,85.0,77.0,234.56,49.0,2685.0
4.506167900000037,17749.23828125,24564.0,85.0,77.0,234.56,49.0,2685.0
4.569567399999869,17749.23828125,24564.0,85.0,77.0,234.56,49.0,2685.0
4.63201779999963,17749.23828125,24564.0,85.0,76.0,229.972,49.0,2685.0
4.69506470000033,17749.23828125,24564.0,85.0,76.0,229.972,49.0,2685.0
4.7562472999998135,17749.23828125,24564.0,85.0,76.0,229.972,49.0,2685.0
4.816827800000283,17749.23828125,24564.0,85.0,76.0,229.972,49.0,2685.0
4.879499900000155,17749.23828125,24564.0,85.0,76.0,229.972,49.0,2685.0
4.941575800000464,17749.23828125,24564.0,85.0,76.0,229.972,49.0,2685.0
