t_rel_s,label
0.0006339999999909196,repeat0:start
3.216005500000392,repeat0:end
3.2161972000003516,repeat1:start
6.440639100000226,repeat1:end
6.440828499999952,repeat2:start
9.648442499999874,repeat2:end
