t_rel_s,memory_used_mib,memory_total_mib,gpu_util_pct,memory_util_pct,power_w,temperature_c,sm_clock_mhz
0.002087099999698694,17889.23828125,24564.0,87.0,78.0,236.119,51.0,2685.0
0.06170730000030744,17889.23828125,24564.0,87.0,78.0,236.119,51.0,2685.0
0.12369269999999233,17889.23828125,24564.0,84.0,46.0,251.774,55.0,2670.0
0.18715820000034,17889.23828125,24564.0,84.0,46.0,251.774,55.0,2670.0
0.24869959999978164,17889.23828125,24564.0,84.0,46.0,251.774,55.0,2670.0
0.3103246999999101,17889.23828125,24564.0,84.0,46.0,251.774,55.0,2670.0
0.3722227999996903,17889.23828125,24564.0,84.0,46.0,251.774,55.0,2670.0
0.43398830000023736,17889.23828125,24564.0,84.0,46.0,251.774,55.0,2670.0
0.49639569999999367,17889.23828125,24564.0,84.0,46.0,251.774,55.0,2670.0
0.5566345999995974,17889.23828125,24564.0,84.0,46.0,251.774,55.0,2670.0
0.6195034000002124,17889.23828125,24564.0,87.0,77.0,258.676,52.0,2685.0
0.68136609999965,17889.23828125,24564.0,87.0,77.0,258.676,52.0,2685.0
0.742429799999627,17889.23828125,24564.0,87.0,77.0,258.676,52.0,2685.0
0.8049094999996669,17889.23828125,24564.0,87.0,77.0,258.676,52.0,2685.0
0.8673060999999507,17889.23828125,24564.0,87.0,77.0,258.676,52.0,2685.0
0.9295541000001322,17889.23828125,24564.0,87.0,77.0,258.676,52.0,2685.0
0.9904208999996627,17889.23828125,24564.0,87.0,77.0,258.676,52.0,2685.0
1.0513615999998365,17889.23828125,24564.0,87.0,77.0,258.676,52.0,2685.0
1.1137657999997828,17889.23828125,24564.0,87.0,77.0,258.676,52.0,2685.0
1.1746227000003273,17889.23828125,24564.0,87.0,77.0,257.431,51.0,2685.0
1.237529199999699,17889.23828125,24564.0,87.0,77.0,257.431,51.0,2685.0
1.2986774000000878,17889.23828125,24564.0,87.0,77.0,257.431,51.0,2685.0
1.3633135999998558,17889.23828125,24564.0,87.0,77.0,257.431,51.0,2685.0
1.4246977000002516,17889.23828125,24564.0,87.0,77.0,257.431,51.0,2685.0
1.4855303000003914,17889.23828125,24564.0,87.0,77.0,257.431,51.0,2685.0
1.5475372999999308,17889.23828125,24564.0,87.0,77.0,257.431,51.0,2685.0
1.6096528999996735,17889.23828125,24564.0,87.0,77.0,257.431,51.0,2685.0
1.6704718999999386,17889.23828125,24564.0,87.0,77.0,234.697,51.0,2685.0
1.7317231999995784,17889.23828125,24564.0,87.0,77.0,234.697,51.0,2685.0
1.7925081000003047,17889.23828125,24564.0,87.0,77.0,234.697,51.0,2685.0
1.8552804999999353,17889.23828125,24564.0,87.0,77.0,234.697,51.0,2685.0
1.9174843000000692,17889.23828125,24564.0,87.0,77.0,234.697,51.0,2685.0
1.9786974999997256,17889.23828125,24564.0,87.0,77.0,234.697,51.0,2685.0
2.0428579999997964,17889.23828125,24564.0,87.0,77.0,234.697,51.0,2685.0
2.104547900000398,17889.23828125,24564.0,87.0,77.0,234.697,51.0,2685.0
2.1674221000002944,17889.23828125,24564.0,87.0,77.0,234.286,51.0,2685.0
2.228257200000371,17889.23828125,24564.0,87.0,77.0,234.286,51.0,2685.0
2.2895497999998042,17889.23828125,24564.0,87.0,77.0,234.286,51.0,2685.0
2.3509102999996685,17889.23828125,24564.0,87.0,77.0,234.286,51.0,2685.0
2.4122332999995706,17889.23828125,24564.0,87.0,77.0,234.286,51.0,2685.0
2.4723635000000286,17889.23828125,24564.0,87.0,77.0,234.286,51.0,2685.0
2.5325636999996277,17889.23828125,24564.0,87.0,77.0,234.286,51.0,2685.0
2.5952619999998205,17889.23828125,24564.0,87.0,77.0,234.286,51.0,2685.0
2.656508899999608,17889.23828125,24564.0,87.0,76.0,234.746,51.0,2685.0
2.7186295999999857,17889.23828125,24564.0,87.0,76.0,234.746,51.0,2685.0
2.7828298000003997,17889.23828125,24564.0,87.0,76.0,234.746,51.0,2685.0
2.8448234999996203,17889.23828125,24564.0,87.0,76.0,234.746,51.0,2685.0
2.904271299999891,17889.23828125,24564.0,87.0,76.0,234.746,51.0,2685.0
2.965777899999921,17889.23828125,24564.0,87.0,76.0,234.746,51.0,2685.0
3.0273895000000266,17889.23828125,24564.0,87.0,76.0,234.746,51.0,2685.0
3.088611399999536,17889.23828125,24564.0,87.0,76.0,234.746,51.0,2685.0
3.149395000000368,17889.23828125,24564.0,87.0,76.0,235.08,51.0,2685.0
3.2106940000003306,17889.23828125,24564.0,87.0,76.0,235.08,51.0,2685.0
