t_rel_s,memory_used_mib,memory_total_mib,gpu_util_pct,memory_util_pct,power_w,temperature_c,sm_clock_mhz
0.002424099999188911,16311.328125,24564.0,91.0,83.0,243.312,51.0,2685.0
0.061939799999890965,16311.328125,24564.0,91.0,83.0,243.312,51.0,2685.0
0.12320329999965907,16311.328125,24564.0,91.0,83.0,243.312,51.0,2685.0
0.185229700000491,16311.328125,24564.0,91.0,83.0,243.312,51.0,2685.0
0.2463724999997794,16311.328125,24564.0,91.0,83.0,243.312,51.0,2685.0
0.30873649999921327,16311.328125,24564.0,91.0,83.0,243.312,51.0,2685.0
0.3708752000002278,16311.328125,24564.0,90.0,82.0,263.824,53.0,2685.0
0.43121330000030866,16311.328125,24564.0,90.0,82.0,263.824,53.0,2685.0
0.4914494000004197,16311.328125,24564.0,90.0,82.0,263.824,53.0,2685.0
0.5533759999998438,16311.328125,24564.0,90.0,82.0,263.824,53.0,2685.0
0.6151957000001858,16311.328125,24564.0,90.0,82.0,263.824,53.0,2685.0
0.6771733999994467,16311.328125,24564.0,90.0,82.0,263.824,53.0,2685.0
0.7377759999999398,16311.328125,24564.0,90.0,82.0,263.824,53.0,2685.0
0.8019932999995945,16311.328125,24564.0,90.0,82.0,263.824,53.0,2685.0
0.8633945999990829,16311.328125,24564.0,90.0,82.0,263.824,53.0,2685.0
0.9256728999989718,16311.328125,24564.0,89.0,81.0,262.381,52.0,2685.0
0.987484699999186,16311.328125,24564.0,89.0,81.0,262.381,52.0,2685.0
1.0486450999997032,16311.328125,24564.0,89.0,81.0,262.381,52.0,2685.0
1.1109368999987055,16311.328125,24564.0,89.0,81.0,262.381,52.0,2685.0
1.172553299998981,16311.328125,24564.0,89.0,81.0,262.381,52.0,2685.0
1.2342181999993045,16311.328125,24564.0,89.0,81.0,262.381,52.0,2685.0
1.296401399999013,16311.328125,24564.0,89.0,81.0,262.381,52.0,2685.0
1.3585982999993576,16311.328125,24564.0,89.0,81.0,262.381,52.0,2685.0
1.419334099999105,16311.328125,24564.0,91.0,82.0,241.124,52.0,2685.0
1.4812507999995432,16311.328125,24564.0,91.0,82.0,241.124,52.0,2685.0
1.5432124999988446,16311.328125,24564.0,91.0,82.0,241.124,52.0,2685.0
1.6059986999989633,16311.328125,24564.0,91.0,82.0,241.124,52.0,2685.0
1.667312800000218,16311.328125,24564.0,91.0,82.0,241.124,52.0,2685.0
1.7310462000004918,16311.328125,24564.0,91.0,82.0,241.124,52.0,2685.0
1.79176759999973,16311.328125,24564.0,91.0,82.0,241.124,52.0,2685.0
1.8545469999990019,16311.328125,24564.0,91.0,82.0,241.124,52.0,2685.0
1.9175132000000303,16311.328125,24564.0,88.0,79.0,240.493,52.0,2685.0
1.9797060000000783,16311.328125,24564.0,88.0,79.0,240.493,52.0,2685.0
2.0411753999997018,16311.328125,24564.0,88.0,79.0,240.493,52.0,2685.0
2.1025848999997834,16311.328125,24564.0,88.0,79.0,240.493,52.0,2685.0
2.1661889999995765,16311.328125,24564.0,88.0,79.0,240.493,52.0,2685.0
2.2272745999998733,16311.328125,24564.0,88.0,79.0,240.493,52.0,2685.0
2.2872685000002093,16311.328125,24564.0,88.0,79.0,240.493,52.0,2685.0
2.346952300000339,16311.328125,24564.0,88.0,79.0,240.493,52.0,2685.0
2.4086071999990963,16311.328125,24564.0,88.0,80.0,239.578,52.0,2685.0
2.4711501999991015,16311.328125,24564.0,88.0,80.0,239.578,52.0,2685.0
2.5325734999987617,16311.328125,24564.0,88.0,80.0,239.578,52.0,2685.0
2.5936681000002864,16311.328125,24564.0,88.0,80.0,239.578,52.0,2685.0
2.654243699998915,16311.328125,24564.0,88.0,80.0,239.578,52.0,2685.0
2.715250899998864,16311.328125,24564.0,88.0,80.0,239.578,52.0,2685.0
2.7765677999996115,16311.328125,24564.0,88.0,80.0,239.578,52.0,2685.0
2.83687959999952,16311.328125,24564.0,88.0,80.0,239.578,52.0,2685.0
2.898572799998874,16311.328125,24564.0,89.0,80.0,239.466,52.0,2685.0
2.9595537000004697,16311.328125,24564.0,89.0,80.0,239.466,52.0,2685.0
3.021038900000349,16311.328125,24564.0,89.0,80.0,239.466,52.0,2685.0
3.082277699999395,16311.328125,24564.0,89.0,80.0,239.466,52.0,2685.0
3.1444315999997343,16311.328125,24564.0,89.0,80.0,239.466,52.0,2685.0
3.2061290000001463,16311.328125,24564.0,89.0,80.0,239.466,52.0,2685.0
3.2670533000000432,16311.328125,24564.0,89.0,80.0,239.466,52.0,2685.0
3.3295559999987745,16311.328125,24564.0,89.0,80.0,239.466,52.0,2685.0
3.3919164999988425,16311.328125,24564.0,90.0,82.0,262.269,54.0,2685.0
3.452231199999005,16311.328125,24564.0,90.0,82.0,262.269,54.0,2685.0
3.5140711999993073,16311.328125,24564.0,90.0,82.0,262.269,54.0,2685.0
3.576184999999896,16311.328125,24564.0,90.0,82.0,262.269,54.0,2685.0
3.6372680999993463,16311.328125,24564.0,90.0,82.0,262.269,54.0,2685.0
3.698621600000479,16311.328125,24564.0,90.0,82.0,262.269,54.0,2685.0
3.759930999998687,16311.328125,24564.0,90.0,82.0,262.269,54.0,2685.0
3.821470599999884,16311.328125,24564.0,90.0,82.0,262.269,54.0,2685.0
3.8824330999996164,16311.328125,24564.0,91.0,83.0,263.648,53.0,2685.0
3.9442129999988538,16311.328125,24564.0,91.0,83.0,263.648,53.0,2685.0
4.004930400000376,16311.328125,24564.0,91.0,83.0,263.648,53.0,2685.0
4.065843899999891,16311.328125,24564.0,91.0,83.0,263.648,53.0,2685.0
4.126092799999242,16311.328125,24564.0,91.0,83.0,263.648,53.0,2685.0
4.18765220000023,16311.328125,24564.0,91.0,83.0,263.648,53.0,2685.0
4.248545799999192,16311.328125,24564.0,91.0,83.0,263.648,53.0,2685.0
4.311007500000414,16311.328125,24564.0,91.0,83.0,263.648,53.0,2685.0
4.372252099999969,16311.328125,24564.0,91.0,82.0,242.864,52.0,2685.0
4.435324199999741,16311.328125,24564.0,91.0,82.0,242.864,52.0,2685.0
4.495056599998861,16311.328125,24564.0,91.0,82.0,242.864,52.0,2685.0
4.557308499999635,16311.328125,24564.0,91.0,82.0,242.864,52.0,2685.0
4.618559999998979,16311.328125,24564.0,91.0,82.0,242.864,52.0,2685.0
4.680784099999073,16311.328125,24564.0,91.0,82.0,242.864,52.0,2685.0
4.74268579999989,16311.328125,24564.0,91.0,82.0,242.864,52.0,2685.0
4.804860299998836,16311.328125,24564.0,91.0,82.0,242.864,52.0,2685.0
4.867142499999318,16311.328125,24564.0,91.0,82.0,242.864,52.0,2685.0
4.927885999999489,16311.328125,24564.0,90.0,82.0,242.715,52.0,2685.0
4.989698800000042,16311.328125,24564.0,90.0,82.0,242.715,52.0,2685.0
5.0521111999987625,16311.328125,24564.0,90.0,82.0,242.715,52.0,2685.0
5.112479699999312,16311.328125,24564.0,90.0,82.0,242.715,52.0,2685.0
5.174243199999182,16311.328125,24564.0,90.0,82.0,242.715,52.0,2685.0
5.236068500000329,16311.328125,24564.0,90.0,82.0,242.715,52.0,2685.0
5.296159399998942,16311.328125,24564.0,90.0,82.0,242.715,52.0,2685.0
5.355933499999082,16311.328125,24564.0,90.0,82.0,242.715,52.0,2685.0
5.4162852999997995,16311.328125,24564.0,87.0,78.0,242.439,52.0,2685.0
5.476872699999149,16311.328125,24564.0,87.0,78.0,242.439,52.0,2685.0
5.5388157999987016,16311.328125,24564.0,87.0,78.0,242.439,52.0,2685.0
5.599739399998725,16311.328125,24564.0,87.0,78.0,242.439,52.0,2685.0
5.6622864000000845,16311.328125,24564.0,87.0,78.0,242.439,52.0,2685.0
5.724167399999715,16311.328125,24564.0,87.0,78.0,242.439,52.0,2685.0
5.7865899999997055,16311.328125,24564.0,87.0,78.0,242.439,52.0,2685.0
5.848673000000417,16311.328125,24564.0,87.0,78.0,242.439,52.0,2685.0
5.911388700000316,16311.328125,24564.0,89.0,80.0,241.655,53.0,2685.0
5.972192699999141,16311.328125,24564.0,89.0,80.0,241.655,53.0,2685.0
6.034769199999573,16311.328125,24564.0,89.0,80.0,241.655,53.0,2685.0
