t_rel_s,memory_used_mib,memory_total_mib,gpu_util_pct,memory_util_pct,power_w,temperature_c,sm_clock_mhz
0.001953799999682815,8509.328125,24564.0,54.0,27.0,163.503,50.0,2685.0
0.06313480000062555,8509.328125,24564.0,54.0,27.0,163.503,50.0,2685.0
0.12493859999995038,8509.328125,24564.0,54.0,27.0,163.503,50.0,2685.0
0.18647729999975127,8509.328125,24564.0,54.0,27.0,163.503,50.0,2685.0
0.24791200000072422,8509.328125,24564.0,54.0,27.0,163.503,50.0,2685.0
0.3090596000001824,8509.328125,24564.0,54.0,27.0,163.503,50.0,2685.0
0.37105350000092585,8509.328125,24564.0,54.0,27.0,163.503,50.0,2685.0
0.4324350000006234,8509.328125,24564.0,54.0,27.0,163.503,50.0,2685.0
0.4956302999999025,8509.328125,24564.0,52.0,25.0,196.929,51.0,2685.0
0.557911800000511,8509.328125,24564.0,52.0,25.0,196.929,51.0,2685.0
0.6197786000011547,8509.328125,24564.0,52.0,25.0,196.929,51.0,2685.0
0.681593299999804,8509.328125,24564.0,52.0,25.0,196.929,51.0,2685.0
0.7428643000002921,8509.328125,24564.0,52.0,25.0,196.929,51.0,2685.0
0.8055978000011237,8509.328125,24564.0,52.0,25.0,196.929,51.0,2685.0
0.8669535999997606,8509.328125,24564.0,52.0,25.0,196.929,51.0,2685.0
0.9293496999998752,8509.328125,24564.0,52.0,25.0,196.929,51.0,2685.0
0.9914695000006759,8509.328125,24564.0,52.0,24.0,194.869,50.0,2685.0
1.0542554000003292,8509.328125,24564.0,52.0,24.0,194.869,50.0,2685.0
1.1158470999998826,8509.328125,24564.0,52.0,24.0,194.869,50.0,2685.0
1.1781466000011278,8509.328125,24564.0,52.0,24.0,194.869,50.0,2685.0
1.2393802999995387,8509.328125,24564.0,52.0,24.0,194.869,50.0,2685.0
1.3027068999999756,8509.328125,24564.0,52.0,24.0,194.869,50.0,2685.0
1.3641987000009976,8509.328125,24564.0,52.0,24.0,194.869,50.0,2685.0
1.4250752000007196,8509.328125,24564.0,52.0,24.0,194.869,50.0,2685.0
1.4866937000006146,8509.328125,24564.0,53.0,25.0,159.889,50.0,2685.0
1.548460800000612,8509.328125,24564.0,53.0,25.0,159.889,50.0,2685.0
1.6105991000003996,8509.328125,24564.0,53.0,25.0,159.889,50.0,2685.0
1.6742093000011664,8509.328125,24564.0,53.0,25.0,159.889,50.0,2685.0
1.735733400000754,8509.328125,24564.0,53.0,25.0,159.889,50.0,2685.0
1.7981209000008676,8509.328125,24564.0,53.0,25.0,159.889,50.0,2685.0
1.8603206000007049,8509.328125,24564.0,53.0,25.0,159.889,50.0,2685.0
1.9215189999995346,8509.328125,24564.0,53.0,25.0,159.889,50.0,2685.0
1.9841821999998501,8509.328125,24564.0,52.0,25.0,160.877,50.0,2685.0
2.0455244000004313,8509.328125,24564.0,52.0,25.0,160.877,50.0,2685.0
2.1099377000009554,8509.328125,24564.0,52.0,25.0,160.877,50.0,2685.0
2.1714485000011337,8509.328125,24564.0,52.0,25.0,160.877,50.0,2685.0
2.232670000001235,8509.328125,24564.0,52.0,25.0,160.877,50.0,2685.0
2.295367599999736,8509.328125,24564.0,52.0,25.0,160.877,50.0,2685.0
2.358353800000259,8509.328125,24564.0,52.0,25.0,160.877,50.0,2685.0
2.4203854000006686,8509.328125,24564.0,52.0,25.0,160.877,50.0,2685.0
2.481519200000548,8509.328125,24564.0,54.0,26.0,161.276,50.0,2685.0
2.5426053999999567,8509.328125,24564.0,54.0,26.0,161.276,50.0,2685.0
2.6054648000008456,8509.328125,24564.0,54.0,26.0,161.276,50.0,2685.0
2.6662042000007204,8509.328125,24564.0,54.0,26.0,161.276,50.0,2685.0
2.7290893999997934,8509.328125,24564.0,54.0,26.0,161.276,50.0,2685.0
2.790391800001089,8509.328125,24564.0,54.0,26.0,161.276,50.0,2685.0
2.8525201000011293,8509.328125,24564.0,54.0,26.0,161.276,50.0,2685.0
2.9129455000002054,8509.328125,24564.0,54.0,26.0,161.276,50.0,2685.0
2.973320600000079,8509.328125,24564.0,51.0,25.0,161.122,50.0,2685.0
3.034974800000782,8509.328125,24564.0,51.0,25.0,161.122,50.0,2685.0
3.0960465999996813,8509.328125,24564.0,51.0,25.0,161.122,50.0,2685.0
