t_rel_s,memory_used_mib,memory_total_mib,gpu_util_pct,memory_util_pct,power_w,temperature_c,sm_clock_mhz
0.0021844000002602115,16719.328125,24564.0,93.0,78.0,246.341,58.0,2670.0
0.06251510000038252,16719.328125,24564.0,93.0,78.0,246.341,58.0,2670.0
0.1250045000015234,16719.328125,24564.0,93.0,78.0,246.341,58.0,2670.0
0.1852718999998615,16719.328125,24564.0,93.0,78.0,246.341,58.0,2670.0
0.24793230000068434,16719.328125,24564.0,100.0,33.0,274.942,69.0,2595.0
0.30913200000031793,16719.328125,24564.0,100.0,33.0,274.942,69.0,2595.0
0.36973500000021886,16719.328125,24564.0,100.0,33.0,274.942,69.0,2595.0
0.43118280000089726,16719.328125,24564.0,100.0,33.0,274.942,69.0,2595.0
0.49322900000152003,16719.328125,24564.0,100.0,33.0,274.942,69.0,2595.0
0.555021600001055,16719.328125,24564.0,100.0,33.0,274.942,69.0,2595.0
0.6173902000009548,16719.328125,24564.0,100.0,33.0,274.942,69.0,2595.0
0.679763100000855,16719.328125,24564.0,100.0,33.0,274.942,69.0,2595.0
0.7402344000001904,16719.328125,24564.0,92.0,77.0,329.101,60.0,2670.0
0.8027684000007866,16719.328125,24564.0,92.0,77.0,329.101,60.0,2670.0
0.8657140000013896,16719.328125,24564.0,92.0,77.0,329.101,60.0,2670.0
0.9280085000009421,16719.328125,24564.0,92.0,77.0,329.101,60.0,2670.0
0.9899452999998175,16719.328125,24564.0,92.0,77.0,329.101,60.0,2670.0
1.051353900000322,16719.328125,24564.0,92.0,77.0,329.101,60.0,2670.0
1.1135221000004094,16719.328125,24564.0,92.0,77.0,329.101,60.0,2670.0
1.174641600000541,16719.328125,24564.0,92.0,77.0,329.101,60.0,2670.0
1.2363731000004918,16719.328125,24564.0,92.0,77.0,319.747,59.0,2670.0
1.3001149000010628,16719.328125,24564.0,92.0,77.0,319.747,59.0,2670.0
1.3610571999997774,16719.328125,24564.0,92.0,77.0,319.747,59.0,2670.0
1.4222294999999576,16719.328125,24564.0,92.0,77.0,319.747,59.0,2670.0
1.4847406999997474,16719.328125,24564.0,92.0,77.0,319.747,59.0,2670.0
1.5455428000004758,16719.328125,24564.0,92.0,77.0,319.747,59.0,2670.0
1.605965800001286,16719.328125,24564.0,92.0,77.0,319.747,59.0,2670.0
1.6666543999999703,16719.328125,24564.0,92.0,77.0,319.747,59.0,2670.0
1.7297983000007662,16719.328125,24564.0,92.0,78.0,247.153,58.0,2670.0
1.7924354000006133,16719.328125,24564.0,92.0,78.0,247.153,58.0,2670.0
1.8550883000007161,16719.328125,24564.0,92.0,78.0,247.153,58.0,2670.0
1.9162784000000102,16719.328125,24564.0,92.0,78.0,247.153,58.0,2670.0
1.9775377000005392,16719.328125,24564.0,92.0,78.0,247.153,58.0,2670.0
2.0401596000010613,16719.328125,24564.0,92.0,78.0,247.153,58.0,2670.0
2.1023401000002195,16719.328125,24564.0,92.0,78.0,247.153,58.0,2670.0
2.165530400001444,16719.328125,24564.0,92.0,78.0,247.153,58.0,2670.0
2.2267147000002296,16719.328125,24564.0,92.0,77.0,247.44,58.0,2670.0
2.287928200001261,16719.328125,24564.0,92.0,77.0,247.44,58.0,2670.0
2.3501683000013145,16719.328125,24564.0,92.0,77.0,247.44,58.0,2670.0
2.4113288999997167,16719.328125,24564.0,92.0,77.0,247.44,58.0,2670.0
2.473746100000426,16719.328125,24564.0,92.0,77.0,247.44,58.0,2670.0
2.534933599999931,16719.328125,24564.0,92.0,77.0,247.44,58.0,2670.0
2.595271700000012,16719.328125,24564.0,92.0,77.0,247.44,58.0,2670.0
2.656593100000464,16719.328125,24564.0,92.0,77.0,247.44,58.0,2670.0
2.7182413000009547,16719.328125,24564.0,91.0,76.0,247.578,58.0,2670.0
2.7811629000007088,16719.328125,24564.0,91.0,76.0,247.578,58.0,2670.0
2.8434546000007686,16719.328125,24564.0,91.0,76.0,247.578,58.0,2670.0
2.9041530000013154,16719.328125,24564.0,91.0,76.0,247.578,58.0,2670.0
2.966619000000719,16719.328125,24564.0,91.0,76.0,247.578,58.0,2670.0
3.0288393999999244,16719.328125,24564.0,91.0,76.0,247.578,58.0,2670.0
3.0911546000006638,16719.328125,24564.0,91.0,76.0,247.578,58.0,2670.0
3.1533498000007967,16719.328125,24564.0,91.0,76.0,247.578,58.0,2670.0
3.215626900000643,16719.328125,24564.0,91.0,76.0,247.578,58.0,2670.0
3.2770590000000084,16719.328125,24564.0,92.0,77.0,247.758,58.0,2670.0
3.3378251000012824,16719.328125,24564.0,92.0,77.0,247.758,58.0,2670.0
3.400115399999777,16719.328125,24564.0,92.0,77.0,247.758,58.0,2670.0
3.4601493000009214,16719.328125,24564.0,92.0,77.0,247.758,58.0,2670.0
3.521897500000705,16719.328125,24564.0,92.0,77.0,247.758,58.0,2670.0
3.582988199999818,16719.328125,24564.0,92.0,77.0,247.758,58.0,2670.0
3.6455143000002863,16719.328125,24564.0,92.0,77.0,247.758,58.0,2670.0
3.707850900000267,16719.328125,24564.0,92.0,77.0,247.758,58.0,2670.0
3.771316600001228,16719.328125,24564.0,99.0,34.0,271.608,69.0,2610.0
3.833383400000457,16719.328125,24564.0,99.0,34.0,271.608,69.0,2610.0
