t_rel_s,label
0.0006174000009195879,repeat0:start
6.577891800001453,repeat0:end
6.578091600000334,repeat1:start
13.158773300001485,repeat1:end
13.158991899999819,repeat2:start
19.73123410000153,repeat2:end
