t_rel_s,label
0.0005591000008280389,repeat0:start
3.6215914000003977,repeat0:end
3.6217906000001676,repeat1:start
7.244192000000112,repeat1:end
7.244378200000938,repeat2:start
10.88900730000023,repeat2:end
